CLOROF_A,COLI_FEC,COLI_TOT,E_COLI,COT,COT_SOL,DBO_SOL,DBO_TOT,DQO_SOL,DQO_TOT,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,P_TOT,ORTO_PO4,COLOR_VER,TRANSPARENCIA,ABS_UV,SDT,SAAM,SST,TURBIEDAD,TEMP_AMB,PROFUNDIDAD,CAUDAL,DUR_TOT,TEMP_AGUA,CONDUC_CAMPO,pH_CAMPO,OD_%,OD_mg/L
3.3251,3654,,,0.088,0.088,,,,,0.18514,0.00391,0.02971,5.27735,5.49611,5.46249,0.2968,0.0542,150,0.1,0.4139,82320,,45.5,12,31,0.1,,,30.8,102900,8.5,104.1,7.7
0.1,7270,,,0.088,0.088,,,,,0.20289,0.00367,0.03579,2.2683,2.51065,2.47119,0.0575,0.0275,40,0.3,0.3821,84800,,42.5,10,30,0.3,,,33.2,106000,8.2,,
0.1,12997,,,0.088,0.088,,,,,0.077183,0.001209,0.020099,1.822999,1.92149,1.900182,0.0979,0.0126,60,0.3,0.3422,74320,,54,13,31,0.3,,,30.6,92900,7.8,139.8,10.4
6.7892,414,,,30.51,25.55,,,,,0.043303,0.002176,0.057581,3.89388,3.99694,3.937183,0.1156,0.0278,60,0.12,0.4192,55440,,195.1613,32,25,0.12,,,26.8,69300,8.6,,
2.7824,1022,,,38.375,35.11,,,,,0.173356,0.002508,0.078575,3.70862,3.963059,3.881976,0.1783,0.0335,75,0.1,0.486,72240,,163.8462,21,29.1,0.1,,,28.6,90300,8,144.1,10.4
0.1,2481,,,34.21,30.35,,,,,0.161181,0.005324,0.053117,3.76557,3.985192,3.926751,0.1142,0.1062,60,0.1,0.0925,74480,,10.5,11,30.8,0.1,,,29.9,93100,8.3,,
0.948,15531,,,22.075,20.34,,,,,0.10451,0.008281,0.054086,3.98153,4.148407,4.08604,0.1172,0.0142,50,0.16,0.2481,45520,,57.3099,11,28.4,0.16,,,27.8,56900,8.9,132.8,10.3
2.37,1464,,,41.54,23.9,,,,,0.286511,0.013173,0.025625,7.90519,8.230499,8.191701,0.1499,0.0104,60,0.19,0.3536,88800,,76.25,18,33.2,0.19,,,34.9,111000,8.2,171.7,11.6
4.3512,,,,26.93,26.93,,,,,0.32999,0.001128,0.014526,2.46265,2.80829,2.792636,0.0552,0.0356,,0.6,,,,56.1,25,33.1,0.6,,,34.6,68300,8.2,128.2,
5.77,1850,,,1.3115,1.3115,,,,,0.104,0.0123,0.1666,1.7898,2.0727,1.8938,0.1772,0.0339,50,,0.009,37538.66664,,123,13,27.01,,,,26.28,46923.3333,7.97,46.1,3.17
8.5792,86,,,20.102,15.029,,,,,0.0936,0.0012,0.0116,0.0128,0.1192,0.1064,0.2415,0.0149,50,,0.413,63504,,29,5,31,,,,35,79380,7.86,114.2,5.98
10.4752,31,,,17.475,16.954,,,,,0.1642,0.0053,0.0174,0.0227,0.2096,0.1869,0.1039,0.0145,50,,0.36,49440,,35.63,14,28.2,,,,31.9,61800,7.17,76.7,4.33
7.6108,24196,,,15.983,10.942,,,,,0.1005,0.0335,0.0243,1.8225,1.9808,1.923,0.11899,0.016,62.5,0.15,0.374,16688,,74,18,28.6,,,,30.2,20860,7.15,63.5,4.36
3.73,2247,,,24.79,19.75,,,,,0.22,0.01,0.04,0.01,0.28,0.23,0.09,0.001,50,0.3,0.412,31941.6,,31,6,25.6,0.3,,,26,39927,7.82,60.4,4.25
12.17,2187,,,4.043,0.088,,,,,0.354,0.002,0.017,1.645,2.018,1.999,0.056,0.02,20,0.2,0.272,50096,,41.5,17,38,1.4,,,30.7,62620,7.67,98.8,5.97
62.78,5172,,,37.882,25.634,,,,,0.058,0.005,0.021,2.395,2.479,2.453,0.134,0.03,70,0.3,0.382,68290.64,,32,14,38.1,1.2,,,35,85363.3,7.9,103.5,5.2
26.76,3255,,,30.801,16.066,,,,,0.18,0.005,0.015,2.273,2.473,2.453,0.079,0.016,60,0.4,0.338,48960,,23.3,8.1,31,2,,,34.1,61200,7.8,89.8,6.3
,1022,,,36.101,14.42,,,,,0.098595,0.0014,0.0155,2.790655,2.90615,2.88925,0.120631,0.009683,50,0.4,0.427,59200,,230,14,31.1,0.5,,,27.9,74000,8.1,85.5,6.66
0.1,1553,,,4.046,0.088,,,,,0.097176,0.002439,0.02286,2.021209,2.143684,2.118385,0.107703,0.016015,30,0.3,0.295,63760,,36,13,31,1,,,29.1,79700,8,75.4,5.82
29.1144,6867,,,0.088,0.088,,,,,0.067617,0.002811,0.113867,1.582874,1.767169,1.650491,0.158373,0.045834,40,0.4,0.38,80480,,21,12,34,1.1,,,34.5,100600,9.5,94.6,6.58
10.4516,24196,,,,,,,,,0.026681,0.00167,0.010245,2.236828,2.275424,2.263509,0.099517,0.036416,50,0.5,0.34832,31520,,28,4.6,32,1,,,32.6,39400,7.7,34.3,3.04
0.948,959,,,29.34,14.983,,,,,0.110471,0.002789,0.009007,2.771703,2.89397,2.882174,0.194141,0.007315,60,0.4,0.32777,35880,,82.5,15,31,1.7,,,28.8,44850,8.1,88.1,6
39.157,4611,,,49.915,42.229,,,,,0.090291,0.005,0.004,4.629339,4.72863,4.71963,0.141704,0.019745,60,0.3,0.41918,55680,,93.75,10,29,1,,,32.9,69600,8.3,113,6.3
58.065,5335,,,28.13,12.91,,,,,0.159989,0.001411,0.007466,3.082726,3.251592,3.242715,0.151138,0.020541,60,0.3,0.29973,56960,,34.55,14,30,1.5,,,32.7,71200,7.9,137.8,8.3
4.74,4106,,,,,,,,,0.116863,0.00163,0.004517,4.129359,4.252369,4.246222,0.116221,0.034019,60,0.2,0.40522,60720,,97.5,9.7,37,1.5,,,34.1,75900,8.1,,
7.5224,132,,,,,,,,,0.09658,0.00266,0.0085,4.01942,4.12716,4.116,0.1556,0.0223,125,0.43,0.3748,50640,,39,12,26,1.35,,,28.9,63300,8.7,237,18.2
22.6798,426,,,0.088,0.088,,,,,0.17616,0.00208,0.0172,2.84305,3.03849,3.01921,0.1089,0.0321,60,0.38,0.3036,62240,,66.6667,17,32,1.39,,,31.4,77800,8.4,,
0.1,2489,,,0.088,0.088,,,,,0.21295,0.00309,0.02687,4.86911,5.11202,5.08206,0.1399,0.0274,70,0.36,0.4851,85760,,41,14,33,1.28,,,31.5,107200,8,95,6.8
9.954,4352,,,0.088,0.088,,,,,0.38035,0.002259,0.013771,4.110212,4.506592,4.490562,0.1423,0.0253,130,0.31,0.4471,80640,,55,9.7,30,2.18,,,29.5,100800,8.2,28.4,2.2
5.4273,1333,,,29.52,27.4,,,,,0.034924,0.006262,0.076746,3.98465,4.102582,4.019574,0.1423,0.0344,70,0.38,0.3863,45680,,47.6923,11,27,1.15,,,25,57100,8.4,,
1.896,426,,,21.4,20.13,,,,,0.2219,0.003348,0.04249,3.26301,3.530748,3.48491,0.1133,0.0156,60,0.29,0.412,62480,,57.0588,17,30.3,0.98,,,32.4,78100,8,,
0.1,787,,,35.76,20.31,,,,,0.036944,0.001373,0.021192,2.33866,2.398169,2.375604,0.0953,0.0511,50,0.44,0.3461,60560,,48.5,12,24.8,1.3,,,27,75700,8.3,91.4,7.3
8.532,19863,,,20.43,17.59,,,,,0.159939,0.001212,0.014309,3.35138,3.52684,3.511319,0.1343,0.0215,100,0.46,0.2839,49680,,24,7.2,32.8,1.42,,,31.6,62100,8.4,139,10
7.11,1785,,,35.06,21.89,,,,,0.1588,0.005,0.024114,5.98265,6.170564,6.14145,0.2145,0.0167,70,0.46,0.3873,71600,,72.9412,14,29.3,1.22,,,30.8,89500,8.3,82.5,6.1
6.7244,,,,22.275,19.995,,,,,0.136207,0.003554,0.219748,2.86612,3.225629,3.002327,0.0824,0.0016,,0.52,,,,18.875,9.8,24.7,1.3,,,32.9,55530,7.7,31.2,4.1
6.64,432,,,5.319,1.2202,,,,,0.0419,0.0043,0.2773,1.8233,2.1468,1.8652,0.1622,0.0166,100,,0.009,33293.33336,,68.3333,23,25.4,,,,25.88,41616.6667,8.02,65.8,4.68
5.7256,41,,,4.8178,4.7304,,,,,0.1092,0.0044,0.3421,0.3465,0.8022,0.4557,0.1754,0.0114,25,,0.0093,55074.4,,128,18,25.7,,,,28.82,68843,7.42,83.9,4.91
9.9396,31,,,17.372,13.572,,,,,0.0769,0.005,0.0535,0.0535,0.1889,0.1304,0.0751,0.0158,50,,0.3863,60949.6,,21.5,5.5,32.7,,,,33.4,76187,7.84,107,5.71
5.432,122,,,18.058,15.737,,,,,0.07,0.0017,0.0069,,,,0.1267,0.0111,50,,0.337,51965.6,,81,27,28.6,,,,31.6,64957,7.68,113.5,6.52
16.981,24196,,,15.609,10.069,,,,,0.1652,0.0515,0.0145,1.9787,2.2099,2.1439,0.18271,0.0105,50,0.2,0.291,17157.6,,131,16,31.2,,,,30.6,21447,8,123.2,8.51
12.22,1291,,,0.32,0.14,,,,,0.05,0.01,0.05,0.49,0.6,0.54,0.1,0.01,50,0.5,0.372,28842.4,,43.1,13,25.4,0.5,,,29.5,36053,8.33,172,11.8
18.34,19863,,,2.638,0.088,,,,,0.251,0.002,0.015,1.881,2.149,2.132,0.083,0.018,15,0.2,0.251,49277.6,,33.2,18,34.5,1,,,30.1,61597,7.49,86.9,5.37
19.89,1872,,,29.486,23.572,,,,,0.044,0.003,0.027,1.721,1.795,1.765,0.119,0.024,60,0.4,0.382,67357.36,,19,7.5,38.3,0.6,,,35,84196.7,8,129.2,6.5
30.69,2143,,,22.809,8.049,,,,,0.097,0.001,0.02,2.162,2.28,2.259,0.088,0.015,50,0.4,0.27,39946.4,,20,8.4,30.5,1,,,,49933,7.9,97.3,6.9
14.22,110,,,26.435,12.902,,,,,0.075747,0.0024,0.0272,2.485053,2.5904,2.5608,0.12202,0.007318,40,0.3,0.368,57440,,144,20,31.5,0.55,,,30.4,71800,8.3,132.6,9.76
0.1,809,,,,,,,,,0.138342,0.001128,0.014439,1.710655,1.864564,1.848997,0.121875,0.015644,25,0.3,0.295,66400,,132,21,31,1.2,,,30.8,83000,8.2,120.6,9.06
25.5136,1291,,,0.088,0.088,,,,,0.050578,0.1658,0.004,2.535643,2.756021,2.586221,0.152218,0.03594,40,0.4,0.38,77360,,38.75,16,34,1,,,34.7,96700,9.5,134.5,9.38
5.8444,5172,,,0.088,0.088,,,,,0.044342,0.001714,0.010788,2.156313,2.213157,2.200655,0.117478,0.029586,25,0.5,0.27261,32240,,43.75,3.1,33,1,,,33,40300,7.9,85.6,5.92
5.688,189,,,20.786,14.531,,,,,0.147985,0.005283,0.009826,2.611745,2.774839,2.75973,0.194741,0.0081,40,0.4,0.29117,35040,,66.25,15,31,1.1,,,29.2,43800,8.1,80.6,5.3
43.161,4106,,,,,,,,,0.102671,0.005,0.004,3.659263,3.770934,3.761934,0.115222,0.018869,50,0.3,0.34162,49600,,136,16,30,0.6,,,31.5,62000,8.6,149.3,8.8
31.995,6586,,,21.87,10.56,,,,,0.08431,0.001212,0.003192,3.06157,3.150284,3.14588,0.118199,0.020365,60,0.3,0.26304,55040,,41.43,8.5,31,1.1,,,31.7,68800,7.8,123.6,7.2
9.48,379,,,0.088,0.088,,,,,0.109126,0.001425,0.003212,3.648792,3.762555,3.757918,0.106089,0.035027,50,0.2,0.3562,62640,,80,7.9,37,1,,,34.9,78300,8,,
9.7692,1,,,0.088,0.088,,,,,0.10139,0.00285,0.01885,4.24841,4.3715,4.3498,0.1572,0.0201,60,0.37,0.3583,50000,,50,11,26,1,,,,62500,8.4,169,13.2
23.4586,676,,,0.088,0.088,,,,,0.1797,0.00144,0.01453,2.76817,2.96384,2.94787,0.1079,0.0286,60,0.4,0.2992,61120,,23.3333,14,33,1.1,,,31.2,76400,8.4,,
0.1,1576,,,0.088,0.088,,,,,0.10196,0.00205,0.01761,3.91129,4.03291,4.01325,0.1076,0.0217,60,0.37,0.3488,73120,,82.8025,16,33,0.8,,,31.8,91400,8,116.8,8.5
53.799,6488,,,0.088,0.088,,,,,0.163924,0.001784,0.025984,3.534605,3.726297,3.698529,0.1286,0.0206,130,0.41,0.3739,73760,,52.5,9.4,33,0.91,,,30.5,92200,8.6,57.9,4.4
0.1,265,,,30.42,23.71,,,,,0.086501,0.006498,0.106177,3.45219,3.651366,3.538691,0.1415,0.0312,60,0.22,0.375,43840,,42.6667,14,27,0.8,,,25.1,54800,8.3,,
0.474,249,,,20.09,20.09,,,,,0.186113,0.00277,0.040517,3.1205,3.3499,3.306613,0.1309,0.0123,60,0.28,0.3956,54960,,74.1935,19,28.3,0.62,,,28.8,68700,8,,
0.4092,931,,,33.63,18.96,,,,,0.130414,0.001389,0.023225,1.7469,1.901928,1.877314,0.0859,0.0459,40,0.44,0.3216,45600,,44.5,7.2,25.7,0.88,,,28,57000,8.3,116.3,9.1
7.4608,14136,,,18.57,17.075,,,,,0.1517,0.001154,0.012253,3.07024,3.235347,3.22194,0.0933,0.0287,100,0.45,0.3072,48880,,10,6.5,32.6,0.97,,,29.5,61100,8.4,114.7,8.6
9.006,1008,,,30.79,23.52,,,,,0.1664,0.005,0.022132,5.37115,5.564682,5.53755,0.1524,0.018,70,0.48,0.3502,72560,,36,10,30.9,0.79,,,30.2,90700,8.3,103.4,7.6
21.243,,,,18.47,18.3,,,,,0.049033,0.005,0.019293,2.39255,2.465873,2.44158,0.0736,0.0068,,0.38,,,,15.6,4.9,29.5,0.8,,,32.8,54900,7.8,85,6
4.96,2755,,,1.2126,1.2126,,,,,0.1811,0.0045,0.078,1.1477,1.4113,1.3288,0.1485,0.012,40,,0.009,30840,,45,16,28.4,,,,,38550,8.0267,71.3,4.93
6.612,31,,,2.9654,2.748,,,,,0.0914,0.0038,0.0204,0.0242,0.1398,0.1156,0.167,0.0129,25,,0.0096,62138.4,,60,3,24.09,,,,28.22,77673,7.57,61.9,3.51
14.9592,10,,,18.114,12.949,,,,,0.0737,0.005,0.0284,0.0284,0.1355,0.1021,0.0747,0.013,50,,0.355,60824,,32,4.3,32.6,,,,33.4,76030,7.81,82.63,4.56
5.4352,41,,,18.454,16.902,,,,,0.2398,0.0042,0.0107,0.0149,0.2696,0.2547,0.1164,0.0131,50,,0.331,53344,,25,4.9,29.6,,,,31.8,66680,7.1,77,4.26
4.9612,24196,,,15.291,9.918,,,,,0.1584,0.078,0.0216,1.59,1.848,1.7484,0.126,0.0116,62.5,0.3,0.305,17344,,30.5,8,28.1,,,,31.4,21680,7.49,67.3,4.65
5.57,2143,,,18.3,13.99,,,,,0.12,0.01,0.03,0,0.16,0.12,0.08,0.001,30,0.6,0.33,28784,,17,5,24.9,3,,,24.9,35980,8.15,83.3,6.26
6.59,4884,,,2.866,0.088,,,,,0.36,0.002,0.015,1.297,1.674,1.657,0.077,0.017,15,0.3,0.26,48826.4,,24.2,15,33,3.2,,,30.3,61033,7.63,61.8,3.79
27.09,2909,,,29.436,28.284,,,,,0.07,0.016,0.016,1.895,1.997,1.965,0.141,0.026,60,0.4,0.364,65376,,20,8.8,39,3,,,35,81720,7.9,79,4.1
28.84,19863,,,19.788,7.08,,,,,0.255,0.002,0.022,1.986,2.265,2.241,0.1,0.016,60,0.4,0.236,33866.4,,30,10,32.4,6,,,,42333,7.8,55.1,4
0.1,908,,,51.778,19.4,,,,,0.130603,0.0019,0.0202,2.679962,2.832665,2.810565,0.12006,0.002825,30,0.5,0.361,53760,,47.5,15,30.7,3.9,,,27.3,67200,8.2,77.7,6.13
0.1,259,,,0.088,0.088,,,,,0.084738,0.005684,0.037784,1.224759,1.352965,1.309497,0.094639,0.021236,30,0.4,0.248,59680,,58,6.4,33,3,,,30,74600,8,95.7,7.38
11.812,3255,,,0.088,0.088,,,,,0.109591,0.003393,0.096493,2.625613,2.83509,2.735204,0.156708,0.088314,30,0.4,0.334,88400,,118.33,8.8,36,3,,,32.8,110500,9.5,55.3,3.9
8.4908,14136,,,0.088,0.088,,,,,0.158251,0.00262,0.077169,3.104375,3.342415,3.262626,0.116644,0.049053,50,0.5,0.27366,29840,,40,3.7,32,6,,,32.9,37300,7.8,39.3,3.03
0.948,2247,,,12.6,1.728,,,,,0.17047,0.003759,0.008585,2.576777,2.759591,2.747247,0.193377,0.007416,40,0.6,0.28256,35040,,44,13,30,3,,,29,43800,8,54.9,3.6
65.743,17329,,,46.831,42.66,,,,,0.079608,0.005,0.004,2.10357,2.192178,2.183178,0.212174,0.018309,60,0.4,0.36977,50400,,85,12,28,3,,,27.5,63000,8.4,66.7,4.2
48.585,17329,,,0.088,0.088,,,,,0.104044,0.001166,0.001672,3.101559,3.208441,3.205603,0.137047,0.01944,60,0.5,0.27982,55200,,55,9.3,31,3.5,,,31.5,69000,7.7,102.8,5.9
5.688,1333,,,0.088,0.088,,,,,0.066179,0.002457,0.010542,1.064929,1.144107,1.131108,0.121769,0.121769,50,0.3,0.35636,61120,,73,8.3,35,3.5,,,33.3,76400,7.9,89.6,6.4
9.48,31,,,0.088,0.088,,,,,0.15699,0.00148,0.00799,4.58989,4.75635,4.74688,0.1693,0.0187,100,0.47,0.3492,51200,,62,9.9,27,3.1,,,27.7,64000,8.7,151.7,11.9
22.2889,1050,,,0.088,0.088,,,,,0.1647,0.00183,0.01398,2.82652,3.00703,2.99122,0.1028,0.0266,50,0.34,0.2685,59760,,10,10,32,3.3,,,30.9,74700,8.4,,
0.1,7270,,,0.088,0.088,,,,,0.17298,0.00186,0.02233,4.21883,4.416,4.39181,0.1199,0.0171,60,0.65,0.3492,72560,,38.5,12,33,4.2,,,31.4,90700,8,68.7,5.1
,8704,,,0.088,0.088,,,,,0.328146,0.002028,0.02334,3.384032,3.737546,3.712178,0.1166,0.0198,100,0.46,0.3851,74480,,36,8.9,29,3.1,,,30.6,93100,7.6,14.7,1.1
9.5716,317,,,29.13,24.18,,,,,0.025092,0.005088,0.084212,3.98292,4.097312,4.008012,0.1398,0.0381,60,0.38,0.3717,43520,,46.1538,10,27,3.9,,,24.8,54400,8.4,,
6.0356,388,,,27.54,18.33,,,,,0.199639,0.003137,0.04476,2.99689,3.244426,3.196529,0.1202,0.0306,60,0.29,0.0076,54640,,46.5,13,31.3,3.06,,,28.2,68300,8.1,,
1.2276,631,,,29.86,20.98,,,,,0.041911,0.001803,0.021906,2.67226,2.73788,2.714171,0.0897,0.0575,40,0.48,0.3203,58560,,45.5,7.5,24.1,3.28,,,27.5,73200,8.2,95.9,7.6
0.1,5475,,,19.34,17.395,,,,,0.092804,0.001281,0.018907,3.4012,3.514192,3.494004,0.095,0.0304,80,0.54,0.3092,51200,,24.5,6,32.9,3.26,,,31.9,64000,8.4,142.9,10.3
22.515,1679,,,30.73,22.78,,,,,0.168,0.005,0.021183,5.06259,5.256773,5.23059,0.1447,0.011,70,0.51,0.3451,68240,,39.5,10,28.8,4.3,,,30.1,85300,8.3,61.7,4.6
9.7896,,,,21.09,19.665,,,,,0.119091,0.004669,0.019811,2.98262,3.126191,3.101711,0.0794,0.0032,,0.41,,,,28.1333,8,28.1,3.3,,,32.4,54300,7.7,,
0.1,3872,,,7.963,7.963,,,,,0.176,0.0041,0.0884,0.8809,1.1494,1.0569,0.1127,0.0289,10,,0.009,33546.66664,,76,0.4,26.5,,,,29.67,41933.3333,8.44,126,8.38
6.4684,906,,,39.241,36.17,,,,,0.0717,0.0016,0.0159,0.0175,0.1067,0.0892,0.204,0.0255,40,,0.5212,81360,,20,13,32.6,,,,32.9,101700,8.38,162.1,7.82
3.6008,331,,,23.242,19.505,,,,,0.1643,0.0054,0.0044,,,,0.1026,0.0151,40,,0.327,57480,,10.5,4,,,,,30.7,71850,7.04,70.8,3.68
5.4936,24196,,,19.79,13.106,,,,,0.0945,0.0266,0.0197,1.796,1.9368,1.8905,0.09772,0.0162,50,0.4,0.375,16936,,90,4,29.6,,,,31.9,21170,7.73,91.5,6.55
5.97,2755,,,22.01,18.2,,,,,0.23,0.01,0.02,0,0.26,0.23,0.08,0.001,50,0.4,0.368,29056,,40,5,24.6,1.6,,,26.8,36320,7.99,84.9,6.09
6.12,11199,,,9.843,3.167,,,,,0.213,0.004,0.018,2.03,2.265,2.243,0.08,0.017,30,0.3,0.326,52824,,23.5,12,35.5,2,,,28.8,66030,7.38,27.2,1.66
18.82,2359,,,24.226,20.612,,,,,0.116,0.003,0.036,1.688,1.843,1.804,0.111,0.03,50,0.2,0.361,73298.64,,21,8.8,37.5,1.2,,,,91623.3,7.7,22.1,1.1
21.44,2359,,,24.57,16.102,,,,,0.129,0.001,0.016,2.316,2.462,2.445,0.089,0.017,50,0.4,0.231,37680,,22,9.1,33,3,,,32.7,47100,7.9,35.9,2.6
0.1,650,,,41.335,20.956,,,,,0.057273,0.011,0.0201,2.558781,2.647154,2.616054,0.110569,0.0271,50,0.4,0.428,59440,,26,14,30.5,4.25,,,28.9,74300,8.2,85,6.54
0.1,2909,,,0.088,0.088,,,,,0.146541,0.00679,0.032396,1.45064,1.636367,1.597181,0.104278,0.020343,20,0.3,0.356,63760,,18,8.5,33,3.5,,,28,79700,7.9,36,2.83
6.7892,4352,,,0.088,0.088,,,,,0.16855,0.003509,0.08838,0.175806,0.436245,0.344356,0.114899,0.102824,40,0.4,0.302,74160,,80.91,8.3,36,3,,,33.4,92700,9.1,52.2,3.69
4.9548,24196,,,3.901,3.744,,,,,0.117652,0.002054,0.016319,2.804112,2.940137,2.921764,0.15718,0.034932,30,0.5,0.28256,28080,,110,4.5,31,4,,,32.1,35100,8,35.3,2.55
2.37,15531,,,28.361,12.744,,,,,0.134692,0.003597,0.010114,3.087808,3.236211,3.2225,0.191088,0.007476,60,0.5,0.34558,35480,,20,12,30,3.6,,,27.2,44350,8.2,44.5,3
50.117,24196,,,43.266,18.824,,,,,0.066531,0.005,0.004,3.194588,3.270119,3.261119,0.198794,0.019717,60,0.3,0.43054,53680,,137.14,13,27,3.5,,,27.9,67100,8.4,77.7,4.7
16.59,19863,,,25.35,12.72,,,,,0.083947,0.001244,0.002728,3.348,3.435919,3.431947,0.150498,0.023226,60,0.4,0.32445,57840,,91.25,8.4,27,3.5,,,30.9,72300,7.6,66.9,3.8
,3255,,,0.088,0.088,,,,,0.102587,0.001137,0.021064,4.046333,4.171121,4.14892,0.123489,0.123489,50,0.3,0.35328,64000,,62,10,34,3,,,32.9,80000,8,49.7,3.6
8.532,75,,,,,,,,,0.11412,0.00147,0.01357,4.58047,4.70963,4.69459,0.1477,0.0241,125,0.48,0.4295,51360,,43,14,25,2,,,25.6,64200,8.6,63.1,5.1
22.8694,1014,,,0.088,0.088,,,,,0.21144,0.00147,0.01866,3.05066,3.28223,3.2621,0.0953,0.0316,40,0.51,0.2763,59920,,39.3333,11,32,3.3,,,30.4,74900,8.3,91.6,6.8
0.1,6131,,,0.088,0.088,,,,,0.1293,0.00238,0.0224,4.81057,4.96465,4.93987,0.1129,0.0205,60,0.62,0.4305,76320,,29.5,10,32,3.6,,,31.2,95400,8.2,77.8,5.7
8.058,4611,,,0.088,0.088,,,,,0.452385,0.002103,0.009663,3.732079,4.19623,4.184464,0.114,0.017,90,0.42,0.3989,75920,,33,13,29,4.3,,,30.7,94900,7.7,10,1
20.2893,299,,,0.4304,0.3554,,,,,0.291438,0.005304,0.104786,4.35505,4.756578,4.646488,0.2476,0.1635,60,0.44,0.4451,45280,,111.4286,10,22,2.1,,,22.2,56600,8.6,71,6.8
6.0356,2014,,,45.21,24.28,,,,,0.217904,0.006433,0.033807,3.74713,4.005274,3.965034,0.1483,0.1267,60,0.36,0.4757,55600,,77.037,17,24.9,2.4,,,24.3,69500,8.1,53.4,4.5
0.8216,1236,,,51.97,36.99,,,,,0.229922,0.003726,0.037531,3.00071,3.271889,3.230632,0.1142,0.0895,70,0.44,0.4357,69920,,97.5,2.5,23.7,2.76,,,26.2,87400,8.2,20.9,1.7
5.688,3255,,,20.33,20.33,,,,,0.289239,0.00116,0.010487,3.78027,4.081156,4.069509,0.1477,0.018,150,0.53,0.2699,52240,,37.5,12,32.1,3.52,,,32.6,65300,8.5,100.9,7.2
,3436,,,34.7,26.37,,,,,0.329,0.006123,0.024524,7.20401,7.563657,7.53301,0.1273,0.0109,70,0.54,0.4347,76880,,40,6.5,28.1,3.1,,,30.5,96100,8.1,,
7.0752,,,,22.565,19.69,,,,,0.445054,0.007395,0.03667,2.64777,3.136891,3.092826,,0.0042,,0.22,,,,26.5333,15,27.2,0.22,,,31,56500,7.6,,
4.61,1210,,,1.215,1.215,,,,,0.1604,0.0183,0.105,1.2793,1.563,1.4397,0.1439,0.001,100,,0.009,32730.66664,,34.1667,8.6,23.8,,,,27.92,40913.3333,7.6533,37.1,2.56
8.184,10,,,2.0047,2.0047,,,,,0.085,0.0041,0.0229,0.027,0.139,0.112,0.1411,0.0145,25,,0.0101,53648,,102,3.3,29.02,,,,28.04,67060,7.32,58.01,3.6
15.1772,31,,,13.709,8.685,,,,,0.0687,0.0014,0.0117,0.0131,0.0949,0.0818,0.0724,0.014,50,,0.3467,56629.6,,14,3.8,39,,,,32.2,70787,7.6,97.5,5.27
61.364,20,,,12.976,12.436,,,,,0.2538,0.0063,0.0116,0.0179,0.2896,0.2717,0.1079,0.0162,50,,0.31,51312,,30.63,4.1,33.6,,,,31.6,64140,7.25,40.23,2.48
12.978,24196,,,,,,,,,0.0603,0.1645,0.0227,1.6469,1.8944,1.7072,0.25793,0.0256,50,0.4,0.281,20600,,17,5,32.3,,,,31.3,25750,7.16,30.7,2.13
2.84,332,,,18.21,15.48,,,,,0.2,0.01,0.03,0,0.24,0.2,0.08,0.001,40,0.78,0.401,28976,,25.7,7.4,25.1,1.35,,,24.6,36220,7.6,26.2,1.88
9.41,12033,,,0.088,0.088,,,,,0.314,0.002,0.016,1.441,1.773,1.755,0.068,0.015,20,0.2,0.227,47026.4,,26.9,14,31,1.2,,,30.8,58783,7.18,65.3,3.81
20.71,9208,,,25.535,22.255,,,,,0.044,0.003,0.025,1.593,1.665,1.637,0.107,0.024,60,0.4,0.34,62834.4,,20,5.6,38.5,1.2,,,34.9,78543,7.8,43,2.2
21.98,355,,,23.961,15.275,,,,,0.156,0.002,0.054,1.937,2.149,2.093,0.078,0.02,50,0.4,0.323,47600,,16.3,7.1,31.7,2,,,,59500,7.5,32.9,2.3
0.1,262,,,21.816,9.733,,,,,0.105552,0.0029,0.0206,2.145574,2.274626,2.251126,0.080785,0.005817,40,0.4,0.325,52160,,15,5.8,29.9,1.1,,,27.3,65200,8.1,97.9,7.72
0.1,2909,,,0.088,0.088,,,,,0.132294,0.00219,0.024668,1.572576,1.731728,1.70487,0.110369,0.013121,30,0.4,0.303,60720,,82,14,29,1.2,,,29.8,75900,8.1,86,6.56
9.0944,706,,,0.088,0.088,,,,,0.050159,0.0069,0.0845,1.426335,1.567894,1.476494,0.12397,0.0269,30,0.7,0.339,73840,,22,5.9,32,2.5,,,32.2,92300,9.6,53.4,3.84
7.7988,8164,,,0.088,0.088,,,,,0.033576,0.0038,0.0075,2.116747,2.161623,2.150323,0.11287,0.001,50,0.5,0.29181,34960,,8,7.1,35,2,,,33.6,43700,7.9,69.7,5.27
1.896,987,,,0.088,0.088,,,,,0.097238,0.003658,0.010017,2.226828,2.337741,2.324066,0.156377,0.006081,30,0.6,0.22502,35680,,32,5.2,31,2.7,,,28.3,44600,8,66.2,4.5
,11199,,,16.557,14.124,,,,,0.061009,0.005,0.004,2.874866,2.944875,2.935875,0.187707,0.018209,60,0.3,0.35844,49360,,144,16,27,1.3,,,27.1,61700,8.2,39.1,2.5
0.1,86,,,8.203,6.502,,,,,0.091172,0.001028,0.004,2.534806,2.631006,2.625978,0.102576,0.018905,30,0.4,0.21989,52720,,43.08,4.5,32,2.5,,,32.5,65900,6.7,82.1,4.7
